Value,Iteration,Seed,Scheduler
504.3623364922182,1,0,1D
504.3623364922182,2,0,1D
504.3623364922182,3,0,1D
504.3623364922182,4,0,1D
504.3623364922182,5,0,1D
0.0,6,0,1D
0.0,7,0,1D
0.0,8,0,1D
0.0,9,0,1D
0.0,10,0,1D
428.05131745013495,11,0,1D
428.05131745013495,12,0,1D
428.05131745013495,13,0,1D
428.05131745013495,14,0,1D
428.05131745013495,15,0,1D
0.0,16,0,1D
0.0,17,0,1D
0.0,18,0,1D
0.0,19,0,1D
0.0,20,0,1D
312.0862905899136,21,0,1D
312.0862905899136,22,0,1D
312.0862905899136,23,0,1D
312.0862905899136,24,0,1D
312.0862905899136,25,0,1D
0.0,26,0,1D
0.0,27,0,1D
0.0,28,0,1D
0.0,29,0,1D
0.0,30,0,1D
441.42746975024295,31,0,1D
441.42746975024295,32,0,1D
441.42746975024295,33,0,1D
441.42746975024295,34,0,1D
441.42746975024295,35,0,1D
0.0,36,0,1D
0.0,37,0,1D
0.0,38,0,1D
0.0,39,0,1D
0.0,40,0,1D
448.01294340007865,41,0,1D
448.01294340007865,42,0,1D
448.01294340007865,43,0,1D
448.01294340007865,44,0,1D
448.01294340007865,45,0,1D
0.0,46,0,1D
0.0,47,0,1D
0.0,48,0,1D
0.0,49,0,1D
0.0,50,0,1D
300.5346446112134,51,0,1D
300.5346446112134,52,0,1D
300.5346446112134,53,0,1D
300.5346446112134,54,0,1D
300.5346446112134,55,0,1D
0.0,56,0,1D
0.0,57,0,1D
0.0,58,0,1D
0.0,59,0,1D
0.0,60,0,1D
417.6995365760103,61,0,1D
417.6995365760103,62,0,1D
417.6995365760103,63,0,1D
417.6995365760103,64,0,1D
417.6995365760103,65,0,1D
0.0,66,0,1D
0.0,67,0,1D
0.0,68,0,1D
0.0,69,0,1D
0.0,70,0,1D
331.19740511975795,71,0,1D
331.19740511975795,72,0,1D
331.19740511975795,73,0,1D
331.19740511975795,74,0,1D
331.19740511975795,75,0,1D
0.0,76,0,1D
0.0,77,0,1D
0.0,78,0,1D
0.0,79,0,1D
0.0,80,0,1D
474.2067683583119,81,0,1D
474.2067683583119,82,0,1D
474.2067683583119,83,0,1D
474.2067683583119,84,0,1D
474.2067683583119,85,0,1D
0.0,86,0,1D
0.0,87,0,1D
0.0,88,0,1D
0.0,89,0,1D
0.0,90,0,1D
370.6360741273349,91,0,1D
370.6360741273349,92,0,1D
370.6360741273349,93,0,1D
370.6360741273349,94,0,1D
370.6360741273349,95,0,1D
0.0,96,0,1D
0.0,97,0,1D
0.0,98,0,1D
0.0,99,0,1D
0.0,100,0,1D
442.2468342034901,101,0,1D
442.2468342034901,102,0,1D
442.2468342034901,103,0,1D
442.2468342034901,104,0,1D
442.2468342034901,105,0,1D
0.0,106,0,1D
0.0,107,0,1D
0.0,108,0,1D
0.0,109,0,1D
0.0,110,0,1D
509.4487520996706,111,0,1D
509.4487520996706,112,0,1D
509.4487520996706,113,0,1D
509.4487520996706,114,0,1D
509.4487520996706,115,0,1D
0.0,116,0,1D
0.0,117,0,1D
0.0,118,0,1D
0.0,119,0,1D
0.0,120,0,1D
218.38216702409784,121,0,1D
218.38216702409784,122,0,1D
218.38216702409784,123,0,1D
218.38216702409784,124,0,1D
218.38216702409784,125,0,1D
0.0,126,0,1D
0.0,127,0,1D
0.0,128,0,1D
0.0,129,0,1D
0.0,130,0,1D
533.6899414888595,131,0,1D
533.6899414888595,132,0,1D
533.6899414888595,133,0,1D
533.6899414888595,134,0,1D
533.6899414888595,135,0,1D
0.0,136,0,1D
0.0,137,0,1D
0.0,138,0,1D
0.0,139,0,1D
0.0,140,0,1D
393.3385049513183,141,0,1D
393.3385049513183,142,0,1D
393.3385049513183,143,0,1D
393.3385049513183,144,0,1D
393.3385049513183,145,0,1D
0.0,146,0,1D
0.0,147,0,1D
0.0,148,0,1D
0.0,149,0,1D
0.0,150,0,1D
444.5249239838218,151,0,1D
439.9413971967976,152,0,1D
439.9413971967976,153,0,1D
439.9413971967976,154,0,1D
439.9413971967976,155,0,1D
0.0,156,0,1D
0.0,157,0,1D
0.0,158,0,1D
0.0,159,0,1D
0.0,160,0,1D
488.1371746902512,161,0,1D
488.1371746902512,162,0,1D
488.1371746902512,163,0,1D
488.1371746902512,164,0,1D
488.1371746902512,165,0,1D
0.0,166,0,1D
0.0,167,0,1D
0.0,168,0,1D
0.0,169,0,1D
0.0,170,0,1D
273.5389497334432,171,0,1D
273.5389497334432,172,0,1D
273.5389497334432,173,0,1D
273.5389497334432,174,0,1D
273.5389497334432,175,0,1D
0.0,176,0,1D
0.0,177,0,1D
0.0,178,0,1D
0.0,179,0,1D
0.0,180,0,1D
302.3793633484978,181,0,1D
302.3793633484978,182,0,1D
302.3793633484978,183,0,1D
302.3793633484978,184,0,1D
302.3793633484978,185,0,1D
0.0,186,0,1D
0.0,187,0,1D
0.0,188,0,1D
0.0,189,0,1D
0.0,190,0,1D
420.1798584334786,191,0,1D
601.9348332244545,1,0,4D
601.9348332244545,2,0,4D
601.9348332244545,3,0,4D
601.9348332244545,4,0,4D
601.9348332244545,5,0,4D
0.0,6,0,4D
0.0,7,0,4D
0.0,8,0,4D
0.0,9,0,4D
0.0,10,0,4D
428.05131745013495,11,0,4D
428.05131745013495,12,0,4D
428.05131745013495,13,0,4D
428.05131745013495,14,0,4D
428.05131745013495,15,0,4D
0.0,16,0,4D
0.0,17,0,4D
0.0,18,0,4D
0.0,19,0,4D
0.0,20,0,4D
312.0862905899135,21,0,4D
312.0862905899135,22,0,4D
312.0862905899135,23,0,4D
312.0862905899135,24,0,4D
312.0862905899135,25,0,4D
0.0,26,0,4D
0.0,27,0,4D
0.0,28,0,4D
0.0,29,0,4D
0.0,30,0,4D
441.427469750243,31,0,4D
441.427469750243,32,0,4D
441.427469750243,33,0,4D
441.427469750243,34,0,4D
441.427469750243,35,0,4D
0.0,36,0,4D
0.0,37,0,4D
0.0,38,0,4D
0.0,39,0,4D
0.0,40,0,4D
350.4404466678424,41,0,4D
350.4404466678424,42,0,4D
350.4404466678424,43,0,4D
350.4404466678424,44,0,4D
350.4404466678424,45,0,4D
0.0,46,0,4D
0.0,47,0,4D
0.0,48,0,4D
0.0,49,0,4D
0.0,50,0,4D
300.5346446112134,51,0,4D
300.5346446112134,52,0,4D
300.5346446112134,53,0,4D
300.5346446112134,54,0,4D
300.5346446112134,55,0,4D
0.0,56,0,4D
0.0,57,0,4D
0.0,58,0,4D
0.0,59,0,4D
0.0,60,0,4D
460.9281882650388,61,0,4D
460.9281882650388,62,0,4D
460.9281882650388,63,0,4D
460.9281882650388,64,0,4D
460.9281882650388,65,0,4D
0.0,66,0,4D
0.0,67,0,4D
0.0,68,0,4D
0.0,69,0,4D
0.0,70,0,4D
349.64154436104144,71,0,4D
349.64154436104144,72,0,4D
349.64154436104144,73,0,4D
349.64154436104144,74,0,4D
349.64154436104144,75,0,4D
0.0,76,0,4D
0.0,77,0,4D
0.0,78,0,4D
0.0,79,0,4D
0.0,80,0,4D
474.2067683583117,81,0,4D
474.2067683583117,82,0,4D
474.2067683583117,83,0,4D
474.2067683583117,84,0,4D
474.2067683583117,85,0,4D
0.0,86,0,4D
0.0,87,0,4D
0.0,88,0,4D
0.0,89,0,4D
0.0,90,0,4D
471.6274775918969,91,0,4D
471.6274775918969,92,0,4D
471.6274775918969,93,0,4D
471.6274775918969,94,0,4D
471.6274775918969,95,0,4D
0.0,96,0,4D
0.0,97,0,4D
0.0,98,0,4D
0.0,99,0,4D
0.0,100,0,4D
399.0181825144616,101,0,4D
399.0181825144616,102,0,4D
399.0181825144616,103,0,4D
399.0181825144616,104,0,4D
399.0181825144616,105,0,4D
0.0,106,0,4D
0.0,107,0,4D
0.0,108,0,4D
0.0,109,0,4D
0.0,110,0,4D
491.00461285838713,111,0,4D
491.00461285838713,112,0,4D
491.00461285838713,113,0,4D
491.00461285838713,114,0,4D
491.00461285838713,115,0,4D
0.0,116,0,4D
0.0,117,0,4D
0.0,118,0,4D
0.0,119,0,4D
0.0,120,0,4D
270.638804979354,121,0,4D
270.638804979354,122,0,4D
270.638804979354,123,0,4D
270.638804979354,124,0,4D
270.638804979354,125,0,4D
0.0,126,0,4D
0.0,127,0,4D
0.0,128,0,4D
0.0,129,0,4D
0.0,130,0,4D
432.6985380242975,131,0,4D
432.6985380242975,132,0,4D
432.6985380242975,133,0,4D
432.6985380242975,134,0,4D
432.6985380242975,135,0,4D
0.0,136,0,4D
0.0,137,0,4D
0.0,138,0,4D
0.0,139,0,4D
0.0,140,0,4D
393.3385049513183,141,0,4D
393.3385049513183,142,0,4D
393.3385049513183,143,0,4D
393.3385049513183,144,0,4D
393.3385049513183,145,0,4D
0.0,146,0,4D
0.0,147,0,4D
0.0,148,0,4D
0.0,149,0,4D
0.0,150,0,4D
452.97835478965743,151,0,4D
439.9413971967975,152,0,4D
439.9413971967975,153,0,4D
439.9413971967975,154,0,4D
439.9413971967975,155,0,4D
0.0,156,0,4D
0.0,157,0,4D
0.0,158,0,4D
0.0,159,0,4D
0.0,160,0,4D
435.88053673499513,161,0,4D
435.88053673499513,162,0,4D
435.88053673499513,163,0,4D
435.88053673499513,164,0,4D
435.88053673499513,165,0,4D
0.0,166,0,4D
0.0,167,0,4D
0.0,168,0,4D
0.0,169,0,4D
0.0,170,0,4D
273.5389497334432,171,0,4D
273.5389497334432,172,0,4D
273.5389497334432,173,0,4D
273.5389497334432,174,0,4D
273.5389497334432,175,0,4D
0.0,176,0,4D
0.0,177,0,4D
0.0,178,0,4D
0.0,179,0,4D
0.0,180,0,4D
302.3793633484978,181,0,4D
302.3793633484978,182,0,4D
302.3793633484978,183,0,4D
302.3793633484978,184,0,4D
302.3793633484978,185,0,4D
0.0,186,0,4D
0.0,187,0,4D
0.0,188,0,4D
0.0,189,0,4D
0.0,190,0,4D
411.7264276276429,191,0,4D
420.4666659720968,1,0,Defult
420.4666659720968,2,0,Defult
420.4666659720968,3,0,Defult
420.4666659720968,4,0,Defult
420.4666659720968,5,0,Defult
61.63656892263298,6,0,Defult
167.95366052534055,7,0,Defult
236.01236215887695,8,0,Defult
250.9337567141069,9,0,Defult
250.9337567141069,10,0,Defult
218.30735898425957,11,0,Defult
175.74928214137702,12,0,Defult
129.21602193452296,13,0,Defult
114.29462737929305,14,0,Defult
157.9870709175394,15,0,Defult
183.47681648570224,16,0,Defult
178.3193638759913,17,0,Defult
237.18975184826937,18,0,Defult
238.21626057045063,19,0,Defult
194.52381703220428,20,0,Defult
169.25813254206216,21,0,Defult
110.656570391948,22,0,Defult
81.02282703758759,23,0,Defult
101.70606349943834,24,0,Defult
204.8153278670937,25,0,Defult
262.9237034155648,26,0,Defult
278.5955809581514,27,0,Defult
310.28554185451384,28,0,Defult
297.5484778294714,29,0,Defult
237.51618136682032,30,0,Defult
184.38038174721555,31,0,Defult
196.77363818949323,32,0,Defult
259.7821588720674,33,0,Defult
314.0656835210125,34,0,Defult
304.9236777598368,35,0,Defult
277.09344809812234,36,0,Defult
249.02831411325803,37,0,Defult
135.5977862358168,38,0,Defult
150.42368419148667,39,0,Defult
248.5764395364973,40,0,Defult
267.88873771426097,41,0,Defult
